N	Time(ms)
3299	0.374612
3299	0.374261
3299	0.396482
3299	0.398792
3299	0.377121
3299	0.389592
3299	0.375272
3299	0.373481
3299	0.384041
3299	0.378702
3299	0.378162
3299	0.373021
3299	0.370901
3299	0.370822
3299	0.385442
3299	0.380411
3299	0.375592
3299	0.377231
3299	0.373392
3299	0.372582
3299	0.383731
3299	0.379332
3299	0.411642
3299	0.392672
3299	0.374951
3299	0.373572
3299	0.386452
3299	0.380992
3299	0.376911
3299	0.375692
3299	0.374192
3299	0.378811
3299	0.376612
3299	0.371441
3299	0.367812
3299	0.368611
3299	0.367352
3299	0.365982
3299	0.388032
3299	0.382091
3299	0.386622
3299	0.378132
3299	0.377271
3299	0.376522
3299	0.386481
3299	0.383152
3299	0.379782
3299	0.378411
3299	0.374692
3299	0.375882
3299	0.391902
3299	0.383342
3299	0.378901
3299	0.377332
3299	0.383282
3299	0.383291
3299	0.386472
3299	0.395872
3299	0.381461
3299	0.379762
3299	0.393132
3299	0.384421
3299	0.399092
3299	0.386151
3299	0.386722
3299	0.381252
3299	0.380591
3299	0.386282
3299	0.388641
3299	0.383272
3299	0.373702
3299	0.372291
3299	0.373552
3299	0.369712
3299	0.386302
3299	0.375512
3299	0.380241
3299	0.371582
3299	0.372571
3299	0.376012
3299	0.393131
3299	0.381542
3299	0.384161
3299	0.376312
3299	0.374461
3299	0.388812
3299	0.394532
3299	0.383061
3299	0.385692
3299	0.378462
3299	0.374101
3299	0.380182
3299	0.387892
3299	0.376451
3299	0.373162
3299	0.372582
3299	0.377801
3299	0.370062
3299	0.373372
3299	0.366971
3299	0.362582
3299	0.361452
3299	0.360911
3299	0.360642
3299	0.389522
3299	0.385022
3299	0.387611
3299	0.376792
3299	0.374432
3299	0.375231
3299	0.406122
3299	0.381141
3299	0.378702
3299	0.377492
3299	0.376551
3299	0.374892
3299	0.388622
3299	0.387761
3299	0.379912
3299	0.378702
3299	0.378101
3299	0.376872
3299	0.384212
3299	0.384092
3299	0.379551
3299	0.373722
3299	0.372632
3299	0.372181
3299	0.381822
3299	0.376561
3299	0.373752
3299	0.370491
3299	0.372142
3299	0.368112
3299	0.413342
3299	0.410852
3299	0.406902
3299	0.404322
3299	0.403171
3299	0.407852
3299	0.414322
3299	0.410211
3299	0.413572
3299	0.407212
3299	0.405401
3299	0.402662
3299	0.414332
3299	0.409972
3299	0.406501
3299	0.407691
3299	0.405002
3299	0.404172
3299	0.420522
3299	0.413822
3299	0.409941
3299	0.408131
3299	0.407432
3299	0.404112
3299	0.418642
3299	0.411752
3299	0.408451
3299	0.409212
3299	0.407212
3299	0.407542
3299	0.417861
3299	0.413532
3299	0.408842
3299	0.407082
3299	0.404851
3299	0.404302
3299	0.425032
3299	0.421472
3299	0.418222
3299	0.420441
3299	0.417012
3299	0.424982
3299	0.416752
3299	0.412031
3299	0.408812
3299	0.406582
3299	0.404902
3299	0.407962
3268	0.443612
3268	0.409581
3268	0.402882
3268	0.399802
3268	0.395432
3268	0.392131
3268	0.410761
3268	0.408042
3268	0.407182
3268	0.404152
3268	0.400261
3268	0.398802
3268	0.409802
3268	0.403762
3268	0.399311
3268	0.401032
3268	0.395362
3268	0.394882
3268	0.409222
3268	0.405121
3268	0.403032
3268	0.400482
3268	0.399682
3268	0.398161
3268	0.406742
3268	0.403072
3268	0.400191
3268	0.398622
3268	0.396872
3268	0.396032
3268	0.410651
3268	0.403172
3268	0.399061
3268	0.409771
3268	0.413162
3268	0.412471
3268	0.405142
3268	0.404121
3268	0.398442
3268	0.397232
3268	0.396581
3268	0.394912
3268	0.406032
3268	0.402402
3268	0.397741
3268	0.399081
3268	0.395472
3268	0.394362
3268	0.407341
3268	0.403742
3268	0.400402
3268	0.399062
3268	0.398001
3268	0.399342
3268	0.406692
3268	0.402671
3268	0.400692
3268	0.398302
3268	0.395852
3268	0.395341
3268	0.411432
3268	0.404912
3268	0.401502
3268	0.400451
3268	0.399022
3268	0.397652
3268	0.409742
3268	0.405792
3268	0.405442
3268	0.399902
3268	0.400481
3268	0.399242
3268	0.406022
3268	0.379301
3268	0.369862
3268	0.365792
3268	0.367021
3268	0.363432
3268	0.362711
3268	0.387801
3268	0.368192
3268	0.364362
3268	0.362031
3268	0.360432
3268	0.367281
3268	0.372411
3268	0.367942
3268	0.364291
3268	0.362551
3268	0.360882
3268	0.361041
3268	0.362101
3268	0.357972
3268	0.354421
3268	0.352442
3268	0.353012
3268	0.365771
3268	0.397431
3268	0.380552
3268	0.376802
3268	0.377251
3268	0.375492
3268	0.373771
3268	0.390412
3268	0.382321
3268	0.378802
3268	0.384531
3268	0.375742
3268	0.374881
3268	0.386662
3268	0.383641
3268	0.376922
3268	0.375991
3268	0.375682
3268	0.374332
3268	0.389202
3268	0.382322
3268	0.388421
3268	0.380521
3268	0.378752
3268	0.377311
3268	0.388252
3268	0.382942
3268	0.384721
3268	0.379482
3268	0.379352
3268	0.379591
3268	0.387311
3268	0.392982
3268	0.382802
3268	0.378561
3268	0.376912
3268	0.376212
3268	0.383932
3268	0.381271
3268	0.377432
3268	0.376352
3268	0.374731
3268	0.374602
3268	0.388612
3268	0.383222
3268	0.382851
3268	0.385082
3268	0.376642
3268	0.375841
3268	0.375872
3268	0.371181
3268	0.369262
3268	0.366072
3268	0.372021
3268	0.364242
3268	0.373212
3268	0.368731
3268	0.365532
3268	0.367861
3268	0.363062
3268	0.362531
3268	0.365801
3268	0.360122
3268	0.356251
3268	0.358312
3268	0.352671
3268	0.352981
3268	0.389871
3268	0.385792
3268	0.381851
3268	0.382792
3268	0.378991
3268	0.386072
3268	0.364682
3268	0.360111
3268	0.356442
3268	0.358011
3268	0.352812
3268	0.353252
3268	0.385082
3268	0.379771
3268	0.378382
3268	0.377502
3268	0.376571
3268	0.379272
3268	0.385892
3268	0.382432
3268	0.378941
3268	0.375462
3268	0.373822
3268	0.372991
3268	0.387341
3268	0.381302
3268	0.378612
3268	0.376571
3268	0.374812
3268	0.380262
3268	0.376522
3268	0.371991
3268	0.379682
3268	0.368532
3268	0.365981
3268	0.365982
3268	0.375912
3268	0.371022
3268	0.367821
3268	0.371712
3268	0.367301
3268	0.366752
3268	0.388622
3268	0.383252
3268	0.380261
3268	0.383232
3268	0.376482
3268	0.376451
3268	0.388762
3268	0.383481
3268	0.380762
3268	0.380512
3268	0.381981
3268	0.376902
3268	0.384881
3268	0.380022
3268	0.377632
3268	0.376751
3268	0.375062
3268	0.377592
3268	0.386062
3268	0.381681
3268	0.377502
3268	0.375042
3268	0.374001
3268	0.373542
3268	0.384431
3268	0.380912
3268	0.378641
3268	0.376932
3268	0.375601
3268	0.375292
3268	0.395782
3268	0.383131
3268	0.379272
3268	0.377692
3268	0.375031
3268	0.379202
3268	0.388461
3268	0.384132
3268	0.381202
3268	0.378141
3268	0.377692
3268	0.379452
3268	0.390401
3268	0.384282
3268	0.381222
3268	0.378851
3268	0.377582
3268	0.377282
3268	0.388382
3268	0.383732
3268	0.379371
3268	0.378662
3268	0.376422
3268	0.376021
3268	0.390122
3268	0.388001
3268	0.381972
3268	0.380452
3268	0.379271
3268	0.378622
3268	0.364572
3268	0.359651
3268	0.359262
3268	0.355921
3268	0.361762
3268	0.353991
3268	0.385522
3268	0.384781
3268	0.376542
3268	0.375402
3268	0.373451
3268	0.373202
3268	0.389862
3268	0.386802
3268	0.381881
3268	0.378392
3268	0.378182
3268	0.377231
3268	0.391761
3268	0.384252
3268	0.381101
3268	0.379222
3268	0.377671
3268	0.377162
3268	0.391562
3268	0.384281
3268	0.380442
3268	0.379172
3268	0.376731
3268	0.376272
3268	0.380002
3268	0.378342
3268	0.372191
3268	0.370832
3268	0.369931
3268	0.376572
3236	0.434362
3236	0.380972
3236	0.372801
3236	0.366292
3236	0.360901
3236	0.359072
3236	0.370332
3236	0.366871
3236	0.353502
3236	0.351051
3236	0.348562
3236	0.347081
3236	0.363951
3236	0.357152
3236	0.365282
3236	0.370201
3236	0.352582
3236	0.348511
3236	0.360682
3236	0.368731
3236	0.355682
3236	0.361981
3236	0.350482
3236	0.348801
3236	0.373092
3236	0.375651
3236	0.365112
3236	0.362972
3236	0.360911
3236	0.365512
3236	0.391651
3236	0.386432
3236	0.397252
3236	0.385361
3236	0.395242
3236	0.379602
3236	0.403871
3236	0.386882
3236	0.384142
3236	0.382011
3236	0.380532
3236	0.385022
3236	0.392021
3236	0.386532
3236	0.383062
3236	0.381501
3236	0.379212
3236	0.385472
3236	0.391101
3236	0.393542
3236	0.383791
3236	0.422302
3236	0.390392
3236	0.387101
3236	0.401801
3236	0.396472
3236	0.387341
3236	0.386382
3236	0.381852
3236	0.380881
3236	0.394072
3236	0.389641
3236	0.386682
3236	0.384162
3236	0.382612
3236	0.385331
3236	0.394672
3236	0.387912
3236	0.385941
3236	0.384172
3236	0.382702
3236	0.392531
3236	0.366941
3236	0.361902
3236	0.373022
3236	0.362961
3236	0.359382
3236	0.357361
3236	0.392642
3236	0.387521
3236	0.386582
3236	0.382452
3236	0.380081
3236	0.379542
3236	0.392022
3236	0.396482
3236	0.391271
3236	0.388402
3236	0.390202
3236	0.392551
3236	0.385222
3236	0.391312
3236	0.387292
3236	0.384141
3236	0.382452
3236	0.380392
3236	0.378861
3236	0.382982
3236	0.391462
3236	0.388221
3236	0.393002
3236	0.375522
3236	0.371271
3236	0.367282
3236	0.374492
3236	0.367961
3236	0.368662
3236	0.365741
3236	0.364152
3236	0.357261
3236	0.355882
3236	0.354831
3236	0.353172
3236	0.366831
3236	0.358482
3236	0.366122
3236	0.352351
3236	0.351472
3236	0.351351
3236	0.372232
3236	0.359161
3236	0.355472
3236	0.354401
3236	0.352582
3236	0.352521
3236	0.365912
3236	0.361941
3236	0.360802
3236	0.356421
3236	0.354171
3236	0.353881
3236	0.363232
3236	0.358901
3236	0.355781
3236	0.357202
3236	0.351741
3236	0.350902
3236	0.360072
3236	0.356192
3236	0.352341
3236	0.350762
3236	0.349671
3236	0.348262
3236	0.372771
3236	0.369402
3236	0.364491
3236	0.362842
3236	0.361432
3236	0.360841
3236	0.365152
3236	0.366292
3236	0.360031
3236	0.356382
3236	0.355411
3236	0.352762
3236	0.365592
3236	0.367282
3236	0.361211
3236	0.354122
3236	0.353141
3236	0.352992
3236	0.408622
3236	0.364622
3236	0.360221
3236	0.369422
3236	0.355641
3236	0.355902
3236	0.367841
3236	0.375592
3236	0.358101
3236	0.356802
3236	0.357421
3236	0.373772
3236	0.381512
3236	0.362312
3236	0.358761
3236	0.357342
3236	0.353421
3236	0.372962
3236	0.370331
3236	0.372062
3236	0.361822
3236	0.368971
3236	0.373582
3236	0.358101
3236	0.367582
3236	0.362441
3236	0.356811
3236	0.354351
3236	0.361581
3236	0.353712
3236	0.367762
3236	0.361091
3236	0.357302
3236	0.355922
3236	0.352751
3236	0.353502
3236	0.367761
3236	0.361952
3236	0.359051
3236	0.355612
3236	0.355601
3236	0.354902
3236	0.369712
3236	0.362171
3236	0.360962
3236	0.362691
3236	0.359082
3236	0.356871
3236	0.365241
3236	0.361332
3236	0.360262
3236	0.356171
3236	0.356152
3236	0.355561
3236	0.365761
3236	0.360232
3236	0.358531
3236	0.357732
3236	0.356201
3236	0.355622
3236	0.363711
3236	0.359822
3236	0.355841
3236	0.355022
3236	0.352411
3236	0.354602
3236	0.364421
3236	0.360381
3236	0.358452
3236	0.356251
3236	0.354762
3236	0.356411
3236	0.388102
3236	0.384432
3236	0.381231
3236	0.378052
3236	0.377612
3236	0.377091
3236	0.366962
3236	0.362722
3236	0.358791
3236	0.357012
3236	0.356371
3236	0.355022
3236	0.375022
3236	0.363301
3236	0.359302
3236	0.357641
3236	0.356672
3236	0.355861
3236	0.367981
3236	0.363961
3236	0.359422
3236	0.357511
3236	0.356542
3236	0.355601
3236	0.366101
3236	0.362512
3236	0.362681
3236	0.355432
3236	0.353981
3236	0.353422
3236	0.364701
3236	0.359012
3236	0.355361
3236	0.354642
3236	0.359711
3236	0.349842
3236	0.364921
3236	0.360252
3236	0.358012
3236	0.356141
3236	0.355162
3236	0.353911
3236	0.362961
3236	0.358062
3236	0.354352
3236	0.353311
3236	0.352282
3236	0.351991
3236	0.367822
3236	0.365591
3236	0.359352
3236	0.357332
3236	0.354861
3236	0.360202
3236	0.371021
3236	0.366082
3236	0.367342
3236	0.363131
3236	0.361712
3236	0.360251
3236	0.394671
3236	0.390112
3236	0.387382
3236	0.386911
3236	0.386922
3236	0.383362
3236	0.393102
3236	0.390152
3236	0.386252
3209	0.465802
3209	0.385892
3209	0.368472
3209	0.368091
3209	0.361562
3209	0.360882
3209	0.390022
3209	0.373882
3209	0.380971
3209	0.362612
3209	0.358512
3209	0.357741
3209	0.377712
3209	0.369862
3209	0.365971
3209	0.361412
3209	0.359321
3209	0.357962
3209	0.372332
3209	0.367511
3209	0.363342
3209	0.363711
3209	0.365682
3209	0.361462
3209	0.367122
3209	0.370622
3209	0.364492
3209	0.361231
3209	0.359692
3209	0.361261
3209	0.356692
3209	0.368682
3209	0.370431
3209	0.360392
3209	0.359051
3209	0.357921
3209	0.355332
3209	0.376582
3209	0.364312
3209	0.360031
3209	0.359642
3209	0.358401
3209	0.357172
3209	0.371912
3209	0.367271
3209	0.363322
3209	0.362881
3209	0.360182
3209	0.359362
3209	0.372502
3209	0.366382
3209	0.362511
3209	0.361392
3209	0.359771
3209	0.357872
3209	0.369292
3209	0.366021
3209	0.361472
3209	0.359451
3209	0.358012
3209	0.355692
3209	0.368931
3209	0.370772
3209	0.360212
3209	0.358711
3209	0.356292
3209	0.354711
3209	0.368061
3209	0.363642
3209	0.360452
3209	0.358601
3209	0.355972
3209	0.356121
3209	0.378262
3209	0.370361
3209	0.368652
3209	0.369311
3209	0.367042
3209	0.364742
3209	0.372861
3209	0.368532
3209	0.369941
3209	0.364782
3209	0.361752
3209	0.361201
3209	0.367732
3209	0.365001
3209	0.363552
3209	0.358561
3209	0.357522
3209	0.356951
3209	0.360731
3209	0.354821
3209	0.351402
3209	0.349421
3209	0.347482
3209	0.349161
3209	0.378462
3209	0.366111
3209	0.362782
3209	0.360901
3209	0.358982
3209	0.362092
3209	0.367571
3209	0.363382
3209	0.365701
3209	0.359392
3209	0.358162
3209	0.357621
3209	0.368332
3209	0.364151
3209	0.359782
3209	0.357741
3209	0.356402
3209	0.355611
3209	0.374092
3209	0.369541
3209	0.365642
3209	0.364712
3209	0.363291
3209	0.363282
3209	0.374302
3209	0.367491
3209	0.361882
3209	0.359752
3209	0.358541
3209	0.358182
3209	0.368041
3209	0.363242
3209	0.362222
3209	0.357361
3209	0.355842
3209	0.354021
3209	0.372052
3209	0.365711
3209	0.363162
3209	0.364452
3209	0.359731
3209	0.358482
3209	0.375461
3209	0.371362
3209	0.366501
3209	0.368222
3209	0.364642
3209	0.363871
3209	0.370142
3209	0.366172
3209	0.363731
3209	0.362022
3209	0.363271
3209	0.359812
3209	0.370602
3209	0.365942
3209	0.363321
3209	0.360782
3209	0.363041
3209	0.359522
3209	0.371161
3209	0.367742
3209	0.363841
3209	0.362902
3209	0.360271
3209	0.362942
3209	0.377901
3209	0.366922
3209	0.363152
3209	0.360621
3209	0.359112
3209	0.357341
3209	0.371322
3209	0.366251
3209	0.362462
3209	0.360991
3209	0.358522
3209	0.357832
3209	0.371922
3209	0.367432
3209	0.366421
3209	0.364232
3209	0.363451
3209	0.362112
3209	0.370691
3209	0.370162
3209	0.362932
3209	0.363211
3209	0.360222
3209	0.360881
3209	0.370102
3209	0.362791
3209	0.358602
3209	0.361292
3209	0.355611
3209	0.355112
3209	0.368822
3209	0.364731
3209	0.362002
3209	0.360002
3209	0.358301
3209	0.357852
3209	0.369132
3209	0.363581
3209	0.360852
3209	0.366712
3209	0.357551
3209	0.355002
3209	0.367362
3209	0.363561
3209	0.362982
3209	0.367882
3209	0.364232
3209	0.361361
3209	0.359342
3209	0.359231
3209	0.358552
3209	0.372051
3209	0.363912
3209	0.359921
3209	0.358162
3209	0.357321
3209	0.356222
3209	0.372832
3209	0.366661
3209	0.363151
3209	0.361682
3209	0.360161
3209	0.358802
3209	0.369971
3209	0.367062
3209	0.360391
3209	0.359202
3209	0.359051
3209	0.357312
3209	0.387212
3209	0.380342
3209	0.378421
3209	0.375692
3209	0.382542
3209	0.373681
3209	0.389061
3209	0.383202
3209	0.378012
3209	0.376891
3209	0.377212
3209	0.374792
3209	0.384322
3209	0.378142
3209	0.375661
3209	0.375472
3209	0.373652
3209	0.370791
3209	0.384252
3209	0.378712
3209	0.375131
3209	0.374022
3209	0.371822
3209	0.371451
3209	0.377562
3209	0.375992
3209	0.370781
3209	0.368632
3209	0.366801
3209	0.378312
3209	0.388292
3209	0.375361
3209	0.381712
3209	0.379652
3209	0.369071
3209	0.367582
3209	0.379472
3209	0.375632
3209	0.373371
3209	0.369302
3209	0.368302
3209	0.368011
3209	0.377282
3209	0.372242
3209	0.368401
3209	0.367772
3209	0.364761
3209	0.363532
3209	0.375652
3209	0.371771
3209	0.368712
3209	0.367751
3209	0.365852
3209	0.368622
3209	0.360552
3209	0.353762
3209	0.349371
3209	0.348022
3209	0.346971
3209	0.345802
3209	0.386262
3209	0.379312
3209	0.375191
3209	0.374322
3209	0.380111
3209	0.371361
3209	0.384981
3209	0.381422
3209	0.384931
3209	0.384792
3209	0.376422
3209	0.375371
3179	0.398272
3179	0.373022
3179	0.365181
3179	0.362532
3179	0.358381
3179	0.357592
3179	0.356671
3179	0.345411
3179	0.341002
3179	0.340041
3179	0.337411
3179	0.336482
3179	0.351441
3179	0.353242
3179	0.347961
3179	0.346082
3179	0.346821
3179	0.354612
3179	0.351191
3179	0.346802
3179	0.347891
3179	0.343732
3179	0.343211
3179	0.342892
3179	0.351971
3179	0.346732
3179	0.342251
3179	0.342861
3179	0.339381
3179	0.338612
3179	0.349602
3179	0.345361
3179	0.341592
3179	0.342081
3179	0.343092
3179	0.340081
3179	0.351291
3179	0.347682
3179	0.343701
3179	0.343242
3179	0.343881
3179	0.341292
3179	0.349062
3179	0.344741
3179	0.341612
3179	0.339631
3179	0.337842
3179	0.337421
3179	0.358871
3179	0.358132
3179	0.352111
3179	0.373611
3179	0.368612
3179	0.363851
3179	0.362042
3179	0.360432
3179	0.359241
3179	0.365682
3179	0.361962
3179	0.359361
3179	0.358552
3179	0.356601
3179	0.354942
3179	0.371211
3179	0.366282
3179	0.362201
3179	0.360461
3179	0.359222
3179	0.361151
3179	0.350771
3179	0.344972
3179	0.342501
3179	0.340362
3179	0.338391
3179	0.340692
3179	0.350022
3179	0.346341
3179	0.342851
3179	0.341522
3179	0.341241
3179	0.339792
3179	0.349702
3179	0.345251
3179	0.341142
3179	0.341251
3179	0.337462
3179	0.336351
3179	0.349122
3179	0.344121
3179	0.340242
3179	0.338601
3179	0.341772
3179	0.336551
3179	0.350972
3179	0.346391
3179	0.341342
3179	0.340801
3179	0.339102
3179	0.341611
3179	0.352411
3179	0.346832
3179	0.343551
3179	0.343172
3179	0.341191
3179	0.339762
3179	0.348402
3179	0.342491
3179	0.339322
3179	0.336741
3179	0.335122
3179	0.334331
3179	0.370361
3179	0.365942
3179	0.361671
3179	0.360702
3179	0.359512
3179	0.358071
3179	0.369842
3179	0.365091
3179	0.361612
3179	0.360501
3179	0.358932
3179	0.361231
3179	0.367521
3179	0.361152
3179	0.358381
3179	0.356182
3179	0.357131
3179	0.354672
3179	0.368632
3179	0.363821
3179	0.359972
3179	0.359721
3179	0.360002
3179	0.357631
3179	0.351151
3179	0.346242
3179	0.343741
3179	0.342751
3179	0.341491
3179	0.343102
3179	0.349632
3179	0.345281
3179	0.340912
3179	0.339141
3179	0.337842
3179	0.336571
3179	0.352182
3179	0.347791
3179	0.344352
3179	0.342651
3179	0.340732
3179	0.341141
3179	0.354572
3179	0.350441
3179	0.347312
3179	0.346621
3179	0.345892
3179	0.344491
3179	0.362022
3179	0.346301
3179	0.341821
3179	0.340751
3179	0.338572
3179	0.337401
3179	0.348671
3179	0.344042
3179	0.340481
3179	0.338162
3179	0.337101
3179	0.335412
3179	0.348952
3179	0.344341
3179	0.340762
3179	0.338591
3179	0.337202
3179	0.336931
3179	0.345201
3179	0.344392
3179	0.337651
3179	0.336002
3179	0.333761
3179	0.332801
3179	0.348812
3179	0.346411
3179	0.340291
3179	0.338971
3179	0.336571
3179	0.335092
3179	0.350242
3179	0.344881
3179	0.341812
3179	0.343661
3179	0.338161
3179	0.337662
3179	0.369352
3179	0.364831
3179	0.361002
3179	0.360051
3179	0.360811
3179	0.358422
3179	0.367812
3179	0.363361
3179	0.360122
3179	0.359451
3179	0.357552
3179	0.359401
3179	0.368002
3179	0.362991
3179	0.359872
3179	0.358752
3179	0.356591
3179	0.353922
3179	0.350241
3179	0.347082
3179	0.343001
3179	0.340112
3179	0.338521
3179	0.338212
3179	0.354411
3179	0.345452
3179	0.341551
3179	0.340252
3179	0.338901
3179	0.337482
3179	0.346352
3179	0.345201
3179	0.337752
3179	0.336751
3179	0.334482
3179	0.333731
3179	0.347992
3179	0.344132
3179	0.340601
3179	0.342141
3179	0.336932
3179	0.336161
3179	0.368992
3179	0.364221
3179	0.361392
3179	0.359561
3179	0.358252
3179	0.356251
3179	0.350141
3179	0.345522
3179	0.343181
3179	0.343572
3179	0.341621
3179	0.341272
3179	0.366432
3179	0.357902
3179	0.354821
3179	0.352502
3179	0.350701
3179	0.350452
3179	0.358091
3179	0.361902
3179	0.353181
3179	0.349482
3179	0.346491
3179	0.347131
3179	0.361241
3179	0.356352
3179	0.352781
3179	0.349211
3179	0.351112
3179	0.353251
3179	0.356221
3179	0.350922
3179	0.347901
3179	0.346892
3179	0.344741
3179	0.344442
3179	0.358271
3179	0.353422
3179	0.351431
3179	0.350012
3179	0.347621
3179	0.348032
3179	0.361821
3179	0.357882
3179	0.354381
3179	0.352422
3179	0.350971
3179	0.350342
3179	0.360491
3179	0.355602
3179	0.352351
3179	0.350802
3179	0.349911
3179	0.349442
3179	0.364971
3179	0.358002
3179	0.353571
3179	0.351942
3179	0.352701
3179	0.357662
3149	0.385222
3149	0.358921
3149	0.351762
3149	0.349071
3149	0.344962
3149	0.341231
3149	0.357362
3149	0.352431
3149	0.344682
3149	0.351181
3149	0.346302
3149	0.343191
3149	0.355751
3149	0.351892
3149	0.347181
3149	0.344722
3149	0.343091
3149	0.339352
3149	0.351942
3149	0.346062
3149	0.343721
3149	0.341542
3149	0.338801
3149	0.338691
3149	0.356711
3149	0.350641
3149	0.346452
3149	0.345001
3149	0.343541
3149	0.342472
3149	0.354971
3149	0.353062
3149	0.349691
3149	0.348552
3149	0.346301
3149	0.345302
3149	0.359012
3149	0.354122
3149	0.350811
3149	0.349622
3149	0.348101
3149	0.347272
3149	0.355092
3149	0.349401
3149	0.349232
3149	0.343941
3149	0.342152
3149	0.340201
3149	0.353301
3149	0.350242
3149	0.348931
3149	0.344542
3149	0.343491
3149	0.342062
3149	0.353572
3149	0.349351
3149	0.344672
3149	0.341191
3149	0.340012
3149	0.340711
3149	0.351861
3149	0.348732
3149	0.345311
3149	0.344962
3149	0.342191
3149	0.345172
3149	0.353471
3149	0.349542
3149	0.345301
3149	0.343952
3149	0.341501
3149	0.343592
3149	0.354182
3149	0.348821
3149	0.345452
3149	0.343121
3149	0.340362
3149	0.341681
3149	0.361131
3149	0.349522
3149	0.346492
